Name / ID	Portrait	Emotion	Action	Line1	Line2	Line3	Color	Size	Speed	Index	Anim	Navigate	Branching Dialogue 1	Branching Dialogue 2	Bg Pointer
	db_ch_sans	EM_DEFAULT		ethan goes through	big life changes in	five year intervals	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		2015 wasn't a good	year for him or his	family and friends	COLOR_SANS								
	db_ch_sans	EM_ANGRY		and 2020,	need i say more?		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		it's 2025, and it's	been the hardest	year so far	COLOR_SANS								
	db_ch_sans	EM_HAPPY		but after bad things	happen, he always	learns a big lesson	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		sometimes you gotta	be at your lowest	before you can grow	COLOR_SANS								
	db_ch_sans	EM_DEFAULT		death comes for us	all, friend		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		and there is no	bigger enemy	to face	COLOR_SANS								
	db_ch_sans	EM_ANGRY		and sometimes, you	have to die before	you die,	COLOR_SANS								
	db_ch_sans	EM_ANGRY		so that you don't	die when you die		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		but what do i know,	i'm just a skeleton		COLOR_SANS								
	db_ch_sans	EM_DEFAULT		that's all from me.	if you ever want to	take the tour again,	COLOR_SANS								
	db_ch_sans	EM_ANGRY		just restart the	game console.	see ya later, pal.	COLOR_SANS								
															
naomi_garbage_01															
	db_ch_naomi	EM_DEFAULT		Hmm.. Has anyone	ever told you that	you look.. poor?									
	db_ch_naomi	EM_DEFAULT		Leave me be,	this smoked rat	is MINE									
															
naomi_garbage_02															
	db_ch_naomi			Can I help you, hmm?											
															
pipis_man															
				NOTICE!! DO NOT	interact with    the	[[ Pipis ]] man									
				SYMPTOMS INCLUDE	[[redacted]] and	[[redacted]]									
				AVALON is [[NOT]]	RESPONSIBLE FOR SIDE	EFFECTS of [[pipis]]									
															
convo_obj_vodka															
			ACT_INVERT_CONTROLS	It smells sort of	like hand sanitizer.										
				You don't feel its	effects right away.										
			ACT_HP	You recieved:	1 HP					1					
															
convo_obj_beer															
			ACT_INVERT_CONTROLS	It tastes like	cheap, watery beer.										
				At least it's cold.											
			ACT_HP	You recieved:	1 HP					1					
															
desmond_01															
	db_ch_desmond	EM_DEFAULT		Pick your poison,	human.										
	db_ch_desmond	EM_DEFAULT		No.. No, I don't	mean it literally.										
	db_ch_desmond	EM_DEFAULT		Vodka	Beer	No, thank you							&desmond_01_alt_01	&desmond_01_alt_02	
			ACT_ITEM	You recieved:	VODKA	Comes in a bottle				OBJ_VODKA					
															
desmond_01_alt_01															
			ACT_ITEM	You recieved:	BEER	Looks cheap				OBJ_BEER					
															
desmond_01_alt_02															
	db_ch_desmond	EM_DEFAULT		Very well.											
															
convo_obj_turkey															
				It's the best thing	you've had to eat	in a while.									
			ACT_HP	You got:	HP +20					20					
															
vodka_01															
				Huh.. It seems like	someone left a	bottle of vodka.									
				I hope they don't	miss it.										
			ACT_ITEM	You found:	VODKA	Refreshing!				OBJ_VODKA	&anim_hidden				
															
avalon_01															
	db_ch_ginger	EM_SIDE_EYE		Okay.. I think this	is the way to	Avalon village.									
	db_ch_ginger	EM_DEFAULT		Are you ready?											
		EM_SKIP	ACT_PROGRESS							CH_CUTSCENE_03					
															
naomi_shop_01															
	db_ch_naomi			Oh..	You again, hehe.	Fancy seeing you.									
	db_ch_naomi	EM_DEFAULT		Welcome to Naomi's	Vape and Smartphone	Repair shop!									
	db_ch_naomi	EM_DEFAULT		You don't seem to be	the type to have any	money, I fear.									
	db_ch_naomi	EM_DEFAULT		At least you're not	a zombie like half	the city, though.									
	db_ch_naomi	EM_DEFAULT		A little birdie told	me you're in with	the royal family.									
	db_ch_naomi	EM_DEFAULT		Now how did THAT	happen? A random	human? Bizarre.									
	db_ch_naomi	EM_DEFAULT		I don't sell	anything at this	shop you can afford.									
	db_ch_naomi	EM_DEFAULT		But if you ever bump	into that crew again	you'll, well..									
	db_ch_naomi	EM_HAPPY		You'll definitely	need something to	hold.									
	db_ch_naomi	EM_DEFAULT		But if you have	money, you know	where my shop is.									
															
naomi_shop_02															
	db_ch_naomi	EM_HAPPY		Hmm?	Are you still poor?										
															
naomi_shop_03															
				Overpriced plastic	garbage in garish,	ugly colors.									
				At least the shop is	actually open.										
															
naomi_shop_04															
				The warning is in	a language you	don't know.									
															
canter_shop															
			ACT_SFX_KNOCK	No one seems to be	in right now.										
															
canter_people															
				Their eyes are grey	and faded. They look	like glass.									
				Their breathing is	shallow enough to be	like hibernation.									
				There is nothing you	can do for them as	they are right now.									
															
cathedral_door															
				There is a sign in	multiple languages	on the front.									
				NOTICE: PLEASE	USE SIDE DOOR										
															
boutique_01b															
	db_ch_sebellus	EM_SIDE_EYE		Oh! Try giving it	the soup!										
				You give the bear	monster your awful	soup.									
	db_ch_ginger	EM_WAT	ACT_WALK	Huh..	It actually worked.					CHAR_TEDDY		{-3,3}			
	db_ch_sebellus	EM_DEFAULT		It seems pulsing	teddy bear monsters	have taste too.									
	db_ch_sebellus	EM_SIDE_EYE		Unlike my sister	here. Do you know	what she did once?									
	db_ch_ginger	EM_ANGRY		Oh, here we go	with the fish story.										
	db_ch_sebellus	EM_EXCITED		See!! She knows it	was gross!!										
	db_ch_sebellus	EM_SIDE_EYE		She once ate a plate	of fish with a bunch	of sugar on top!									
	db_ch_sebellus	EM_EXCITED		It wasn't even	cooked! It was raw!										
	db_ch_ginger	EM_ANGRY		Well you eat chips	in your bed and let	the crumbs fall.									
	db_ch_sebellus	EM_SIDE_EYE		The human looks like	a college student,	right?									
	db_ch_sebellus	EM_SIDE_EYE		I'm sure he does	that all the time	too though.									
	db_ch_sebellus	EM_DEFAULT		We should speak to	the lady outside.										
		EM_SKIP	ACT_VARIABLE					true		BEAR_DEFEAT					
															
boutique_0															
	db_ch_kathy	EM_DEFAULT		Oh.. Oh dear, don't	go in there right	now.. We're.. uh..									
	db_ch_kathy	EM_HAPPY		We're having a	situation right now.										
	db_ch_sebellus	EM_SIDE_EYE		A situation sounds	like fun.										
	db_ch_kathy	EM_DEFAULT		N-No, there's this,	uh.. How do I say	it.. .. Bear.									
	db_ch_kathy	EM_HAPPY		You three look like	adventurers?										
	db_ch_ginger	EM_EMBARRASSED		You could..	say that.	I think.									
	db_ch_ginger	EM_HAPPY		..Y-Yeah, we're	adventurers.										
	db_ch_kathy	EM_HAPPY		Wonderful. There's	a reward if you can	make it go away.									
															
lobbybot_01															
	db_ch_lobbybot			hey hey whoa whoa	we don't let POOR	people into town									
	db_ch_lobbybot			if you want a room	at our establishment	you need suits									
	db_ch_sebellus	EM_SIDE_EYE		That's such a big	attitude from such a	small robot.									
	db_ch_lobbybot			listen pal i am so	much taller than you										
	db_ch_sebellus	EM_DEFAULT		Oh, shut up.											
	db_ch_lobbybot			i'm a robot so my	clothes are part of	my body									
	db_ch_lobbybot			therefore my hat	makes me taller than	you									
	db_ch_sebellus	EM_DEFAULT		Whatever.	We'll be back.										
	db_ch_ginger	EM_SIDE_EYE		I'm sure we can rest	outside town.										
	db_ch_sebellus	EM_DEFAULT		Not safe out there.											
	db_ch_sebellus	EM_HAPPY		But we'll figure	something out.										
															
lobbybot_02															
	db_ch_lobbybot			oh lovely, i see the	three of you have	suits to wear									
	db_ch_lobbybot			and you're oh so	very tall too,	very nice									
	db_ch_sebellus	EM_HAPPY		Thank you,	lobby robot.										
	db_ch_lobbybot			it's lobby	BOY,	it's on my hat									
															
lobbybot_03															
	db_ch_lobbybot			the human is awake,	how fancy										
	db_ch_lobbybot			enjoy your night but	everyone's asleep	out there									
	db_ch_lobbybot			of course i'm not	good old lobby boy	works forever									
	db_ch_lobbybot			personally between	you and i human, i	think muetos suck									
	db_ch_lobbybot			we should overthrow	them sometime										
															
lobbybot_04															
	db_ch_lobbybot			the new archbishop	of canterbury? he's	a robot too									
	db_ch_lobbybot			personally i think	he should launch a	holy war									
	db_ch_lobbybot			nothing but benefits	for our respective	kinds, human									
	db_ch_lobbybot			just think about it											
															
door_locked															
				The door is locked.											
															
hotel_bed															
				Are you ready to	get some sleep?										
				Yes	No								&hotel_bed_alt_01		
		EM_SKIP	ACT_PROGRESS							CH_CUTSCENE_07					
															
hotel_bed_alt_01															
		EM_SKIP													
															
boutique_0a															
	db_ch_kathy	EM_DEFAULT		Y-You don't have to	deal with the thing	if you don't want..									
	db_ch_kathy	EM_DEFAULT		But I'll make sure	you're rewarded,	I promise.									
															
final_01d															
	db_ch_ginger	EM_DISAPPOINTED		I guess it's a good	thing that no human	knows where you are.									
	db_ch_ginger	EM_DISAPPOINTED		It may mean that	we'll never meet	each other again,									
	db_ch_ginger			But at least I know	you're safe.										
	db_ch_ginger	EM_SIDE_EYE		I lived in a	shelter for little	while afterwards.									
	db_ch_ginger			It was very hard to	find work, but I've	finished so much.									
	db_ch_ginger	EM_HAPPY		I got an apartment,	I've even been	working on a degree.									
	db_ch_ginger	EM_EXCITED		If you could	remember me, I think	you'd be so proud.									
	db_ch_ginger	EM_SAD		I think I once	spotted by former	human family.									
	db_ch_ginger	EM_SAD		I want to reach out	to them so badly,	but..									
	db_ch_ginger	EM_DISAPPOINTED		They've come to	peace with my	death already.									
	db_ch_ginger			I've been trying to	make friends, but	it's been hard.									
	db_ch_ginger	EM_DISAPPOINTED		I miss Sebellus.	I miss him so much.										
	db_ch_ginger			I don't know if this	letter will ever	reach you, Vista,									
	db_ch_ginger			but if it does, I	hope you know that	I'm not angry.									
	db_ch_ginger	EM_SAD		It may mean nothing	to you, but it's	true.									
	db_ch_ginger	EM_HAPPY		Thank you for your	kindness to me.	Despite everything.									
	db_ch_ginger	EM_HAPPY		Love,	Virginia										
		EM_SKIP	ACT_HARD_RESET												
															
airport_closed															
				NEW BERLIN STATION	CLOSED FOR REPAIRS										
															
convo_friend															
				You shouldn't	be here.										
															
convo_friend_leave															
				You have gone too	far. There is no	going back now.									
															
skelly_01															
	db_ch_ginger	EM_SIDE_EYE		..I think we'll be	fine, but that's a	human skeleton.									
	db_ch_ginger	EM_DEFAULT		You've gotta watch	out for muetos out	here.									
	db_ch_ginger	EM_EMBARRASSED		-The bad ones,	of course.	The bad ones.									
															
homeless_01															
	db_ch_homeress			*cough cough*	Hey there, lad..										
	db_ch_homeress			Forgive me..	I don't think I have	much longer here..									
	db_ch_homeress			Would you mind..	staying here for a	little while?									
															
angel_01															
	db_ch_angel			Do not be afraid.											
	db_ch_angel			You will soon	encounter death.										
	db_ch_angel			Here is a gift,	to present when he	speaks to you.									
	db_ch_angel			No matter what	happens, human,	remember this.									
	db_ch_angel			Christ has risen	from the dead,										
	db_ch_angel			Trampling down	death by death,										
	db_ch_angel			and upon those in	the tombs bestowing	life.									
	db_ch_angel		ACT_ITEM	Be wise, human.						OBJ_PANAGIA					
		EM_SKIP	ACT_SFX_EXPLOSION							CHAR_ANGEL	&angel_disappear				
															
convo_obj_panagia															
				You have an image	of a woman holding	her child.									
				Their eyes seem to	be following yours.										
				It is difficult to	look away.										
															
henry_02_true															
	db_ch_ginger	EM_WEEP	ACT_WALK	..	..					CHAR_JEREMY	&anim_face_right	{9,13}			
	db_ch_ginger	EM_WEEP	ACT_WALK	..						CHAR_GINGER	&ginger_terror	{10,13}			
	db_ch_ginger	EM_WEEP	ACT_TELEPORT	..	..	..				CHAR_VISTA_02	&anim_face_down	{10,9}			
	db_ch_vista_02	EM_SAD	ACT_WALK	Child.		Come here.				CHAR_VISTA_02		{10,12}			
		EM_SKIP								CHAR_GINGER	&ginger_fancy_hug				
	db_ch_ginger	EM_WEEP		..	..	..				CHAR_VISTA_02	&vista_hug				
	db_ch_vista_02	EM_SAD		Sunshine,	everything will be	alright now.									
	db_ch_ginger	EM_WEEP		..Henry-						CHAR_VISTA_02	&vista_hug				
	db_ch_vista_02	EM_SULLEN		You will never need	to worry about that	man ever again.									
	db_ch_vista_02	EM_SULLEN		It is over.											
	db_ch_vista_02	EM_SULLEN		Without Henry, there	is no one to perform	the rituals.									
	db_ch_vista_02	EM_SULLEN		There will be no	new muetos from	this moment on.									
	db_ch_vista_02	EM_SAD		This is how it ought	to have been from	the beginning.									
	db_ch_ginger	EM_WAT		..											
		EM_SKIP								CHAR_GINGER	&anim_face_up				
	db_ch_vista_02	EM_SULLEN		My kingdom is over.	And I must make a	confession, child.				CHAR_VISTA_02	&anim_face_down				
	db_ch_vista_02	EM_SAD	ACT_MUSIC_SORRY	I have been so	selfish to you,	my dear.									
	db_ch_vista_02	EM_SULLEN		You have been able	to go home this	entire time.									
	db_ch_ginger	EM_DISAPPOINTED		W-What..?											
	db_ch_vista_02	EM_EXCITED		All you must do is	recite after me.										
	db_ch_ginger	EM_CONFUSED		B-But what about	you..?	What will happen?									
	db_ch_vista_02	EM_EXCITED		I will be fine,	my dear. I have been	fine all this time.									
	db_ch_vista_02	EM_SULLEN		Do you how I know	this phrase, Ginger?										
	db_ch_vista_02	EM_SIDE_EYE		I tried it myself,	many years ago.	But it didn't work.									
	db_ch_vista_02	EM_SULLEN		It was too late for	me, and it will soon	be too late for you.									
	db_ch_ginger	EM_CONFUSED		..I see.		Human..?									
	db_ch_jeremy	EM_HAPPY		I have a gift	for you.										
				You give:	PANAGIA										
	db_ch_ginger	EM_WEEP		..	..										
	db_ch_ginger	EM_SAD		I forgot how much	I've missed her.										
		EM_SKIP								CHAR_GINGER	&ginger_fancy_hug				
		EM_SKIP								CHAR_JEREMY	&jeremy_fancy_hug				
	db_ch_ginger	EM_WEEP		Thank you,	Jeremy.										
	db_ch_ginger	EM_SAD		I need to go back,	don't I?										
	db_ch_vista_02	EM_SAD		Yes, dear.	But,	remember this-									
	db_ch_vista_02	EM_EXCITED		I will always love	you, no matter what.										
		EM_SKIP								CHAR_JEREMY	&anim_face_right				
	db_ch_ginger	EM_WEEP		..I love you too.						CHAR_GINGER	&ginger_terror				
	db_ch_ginger	EM_SAD		..	I'm ready.										
	db_ch_vista_02	EM_EXCITED		Nullus est locus	domui similis.										
	db_ch_ginger	EM_SAD		Nullus est locus	domui similis.										
	db_ch_vista_02	EM_EXCITED		Nullus est locus	domui similis.										
	db_ch_ginger	EM_WEEP		..Nullus est locus	domui similis.										
	db_ch_vista_02	EM_HAPPY	ACT_MUSIC_FADEOUT	One more time.	Nullus est locus	domui similis.									
	db_ch_ginger	EM_WEEP		..I-I don't.. I	don't know if I can-										
	db_ch_vista_02	EM_EXCITED		We will always be	with you, Ginger.										
	db_ch_ginger	EM_SAD		..	..Nullus est locus	domui similis.									
	db_ch_vista_02	EM_SULLEN		..						CHAR_GINGER	&ginger_death				
	db_ch_vista_02	EM_SULLEN		And so it ends.											
	db_ch_vista_02	EM_SULLEN		Human- or, what name	did she use?	Jeremy?									
	db_ch_vista_02	EM_SULLEN		Thank you,	Jeremy.										
	db_ch_vista_02	EM_SAD		There is no place	for me in this	world anymore.									
	db_ch_vista_02	EM_SULLEN		I will retreat to	the woods and make	a home there.									
	db_ch_vista_02	EM_SULLEN		Go home human.		May you be blessed.									
		EM_SKIP	ACT_PROGRESS							ENDING_04_PART_00					
															
final_04															
				And so you take the	train home.										
				The other humans are	none the wiser, but	everything is new.									
				And so it goes..											
		EM_SKIP	ACT_PROGRESS							ENDING_04_PART_00					
															
constance_castle															
	db_ch_constance			Oh! Hello,	your majesty!	How may I help?									
				Where's Sebellus?	Where's mom?								&constance_castle_alt_01		
	db_ch_constance			Oh- Why does your	mother have a human	in the castle?									
	db_ch_ginger	EM_SIDE_EYE		Uh.. That's not	quite what I said,	but-									
	db_ch_constance			That's because your	kind doesn't live	very long, so									
	db_ch_constance			It just makes sense	to have a lifelong	human housekeeper.									
	db_ch_constance			Anyways, your	brother is in the	garden past the									
	db_ch_constance			throne room, he's	playing something	out there.									
															
constance_castle_alt_01															
	db_ch_constance			Oh- That's easy,	your secret room is	down the hallway.									
	db_ch_constance			Just walk up and try	to open the painting	like it's a door.									
	db_ch_ginger	EM_LAUGH		Well, that's not	quite what I-										
	db_ch_constance			If you're looking	for the queen, she's	in her room.									
															
sebellus_gun															
	db_ch_sebellus			Hey, Greenie!	What's new?										
	db_ch_ginger	EM_ANGRY		Please don't call me	that, it's weird.										
	db_ch_sebellus	EM_HAPPY		Yeah, but you're	green.										
	db_ch_ginger	EM_ANGRY		YOU'RE green!											
	db_ch_sebellus			So?	Anyway, this cool	gun thing is new!									
	db_ch_sebellus	EM_HAPPY		She really shouldn't	have gotten me this.										
	db_ch_ginger	EM_EXCITED		I agree.											
	db_ch_sebellus	EM_SIDE_EYE	ACT_WALK	I've been having fun	shooting at targets,	wanna try?				CHAR_SEBELLUS	&anim_face_right	{2,5}			
	db_ch_ginger	EM_DEFAULT	ACT_WALK	..sure, I guess.	Why not.	Hey-				CHAR_GINGER	&anim_face_right	{3,5}			
	db_ch_ginger	EM_SIDE_EYE		How do we know this	won't wake up mom's	dragon?									
	db_ch_sebellus	EM_HAPPY		Oh- Bloodflood is a	heavy sleeper, he	doesn't care.									
	db_ch_sebellus	EM_SIDE_EYE	ACT_WALK	Alright.. So you	wanna keep your eye	on the target, and-				CHAR_SEBELLUS	&anim_face_right	{3,6}			
		EM_SKIP	ACT_TELEPORT							CHAR_SEBELLUS	&sebellus_shot	{2,6}			
		EM_SKIP								CHAR_GUN	&gun_shoot				
	db_ch_sebellus	EM_LAUGH	ACT_SFX_FIRE	..OWWWW!	GAAAH!	THAT HURTS!									
	db_ch_ginger	EM_WAT		Sebellus!!	Are you alright?!?					CHAR_GINGER	&anim_face_down				
	db_ch_ginger	EM_DISAPPOINTED		See, this is why mom	giving you things is	a bad idea.									
	db_ch_sebellus	EM_LAUGH		Hey, I was doing	just fine until you	tried it!									
	db_ch_ginger	EM_SAD		You're bleeding!!	We need to get you	to a medic!									
	db_ch_sebellus	EM_LAUGH		HECK no!	I just got this	thing!									
	db_ch_sebellus	EM_LAUGH		They're gonna take	it away if you tell!										
	db_ch_ginger	EM_DISAPPOINTED		Then what do we do??											
	db_ch_sebellus			Nothing.	I'm just gonna walk	it off.				CHAR_SEBELLUS	&sebellus_back_up				
	db_ch_ginger	EM_DEFAULT		..											
	db_ch_sebellus	EM_EXCITED		..											
	db_ch_ginger	EM_DEFAULT		..	You're serious.										
	db_ch_sebellus			When have I not	been serious about	something?									
	db_ch_ginger	EM_SIDE_EYE	ACT_WALK	I'll, uh.. be in the	other room.					CHAR_GINGER		{3,6}			
	db_ch_sebellus		ACT_WALK	You better not tell	though, or I'll call	you Greenie forever!				CHAR_SEBELLUS	&sebellus_back_up	{3,5}			
															
sebellus_gun_02															
	db_ch_sebellus	EM_SIDE_EYE		You didn't tell mom,	did you?										
	db_ch_ginger			I haven't.											
	db_ch_sebellus	EM_HAPPY		Fantastic.											
															
estate_sign															
				MCFARLANE ESTATE	(Canterbury)										
															
train_talk															
				The lady behind the	desk is fast asleep.										
